label,path,L_mean,L_std,L_hist_0,L_hist_1,L_hist_2,L_hist_3,L_hist_4,L_hist_5,L_hist_6,L_hist_7,L_hist_8,L_hist_9,L_hist_10,L_hist_11,L_hist_12,L_hist_13,L_hist_14,L_hist_15,a_mean,a_std,a_hist_0,a_hist_1,a_hist_2,a_hist_3,a_hist_4,a_hist_5,a_hist_6,a_hist_7,a_hist_8,a_hist_9,a_hist_10,a_hist_11,a_hist_12,a_hist_13,a_hist_14,a_hist_15,b_mean,b_std,b_hist_0,b_hist_1,b_hist_2,b_hist_3,b_hist_4,b_hist_5,b_hist_6,b_hist_7,b_hist_8,b_hist_9,b_hist_10,b_hist_11,b_hist_12,b_hist_13,b_hist_14,b_hist_15
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (716).JPG,119.24560546875,48.41297149658203,0.0005035400390625,0.0119171142578125,0.034576416015625,0.091583251953125,0.11163330078125,0.1084747314453125,0.102996826171875,0.11175537109375,0.097259521484375,0.0896759033203125,0.109344482421875,0.056396484375,0.034637451171875,0.0225067138671875,0.0128021240234375,0.003936767578125,117.41200256347656,8.326179504394531,0.0,0.0,0.0,0.0,0.0,0.0,0.23223876953125,0.5713043212890625,0.1964569091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.943359375,8.62437915802002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12054443359375,0.4732666015625,0.399444580078125,0.006744384765625,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (717).JPG,124.84228515625,28.15065574645996,0.0,0.0,0.0001983642578125,0.0041961669921875,0.0412139892578125,0.099639892578125,0.1844329833984375,0.2407379150390625,0.1736602783203125,0.149566650390625,0.05670166015625,0.0324859619140625,0.014739990234375,0.0023040771484375,0.0001220703125,0.0,118.04513549804688,8.28789234161377,0.0,0.0,0.0,0.0,0.0,0.0,0.2330780029296875,0.5373687744140625,0.22955322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.26150512695312,10.111385345458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1837921142578125,0.24664306640625,0.5582122802734375,0.0113525390625,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (718).jpg,118.35662841796875,24.168603897094727,0.0,0.0,0.00018310546875,0.001800537109375,0.0171356201171875,0.1232147216796875,0.2919464111328125,0.2832794189453125,0.143524169921875,0.0676727294921875,0.0409698486328125,0.020477294921875,0.0074920654296875,0.0023040771484375,0.0,0.0,118.76763916015625,8.98386001586914,0.0,0.0,0.0,0.0,0.0,0.0,0.2946929931640625,0.39459228515625,0.3107147216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.32546997070312,11.435815811157227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245758056640625,0.1128997802734375,0.6334381103515625,0.007904052734375,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (719).JPG,136.74899291992188,34.3519287109375,0.0,0.00054931640625,0.0305938720703125,0.0221710205078125,0.018218994140625,0.036346435546875,0.0726470947265625,0.151641845703125,0.2167510986328125,0.1841278076171875,0.162109375,0.0814361572265625,0.0193023681640625,0.0035247802734375,0.0005340576171875,4.57763671875e-05,128.2071533203125,9.116035461425781,0.0,0.0,0.0,0.0,0.0,0.0,0.06640625,0.254425048828125,0.6791534423828125,1.52587890625e-05,0.0,0.0,0.0,0.0,0.0,0.0,132.08457946777344,12.23095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51190185546875,0.21490478515625,0.2716217041015625,0.0015716552734375,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (72).jpg,107.61980438232422,39.45582580566406,0.0,0.0012160080950707197,0.01624004729092121,0.06734290719032288,0.14488571882247925,0.18476985394954681,0.20845618844032288,0.15468186140060425,0.08520977199077606,0.05122962221503258,0.02957388013601303,0.014383168891072273,0.009068415500223637,0.005814772564917803,0.006220891140401363,0.02090688794851303,127.3382568359375,8.109758377075195,0.0,0.0,0.0,0.0,0.0,0.0,0.04195932298898697,0.261138916015625,0.6969017386436462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.37928771972656,5.569375514984131,0.0,0.0,0.0,0.0,0.0,0.0,0.00014085035945754498,0.3814603388309479,0.6089102029800415,0.009488618932664394,0.0,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (720).jpg,122.14813232421875,31.566425323486328,0.0,0.0001678466796875,0.0040435791015625,0.0250091552734375,0.0590972900390625,0.13763427734375,0.1380767822265625,0.160736083984375,0.2423858642578125,0.1282958984375,0.05877685546875,0.026275634765625,0.0142974853515625,0.0048065185546875,0.0003662109375,3.0517578125e-05,117.19908142089844,10.137465476989746,0.0,0.0,0.0,0.0,0.0,0.0,0.4073333740234375,0.35687255859375,0.2341156005859375,0.001678466796875,0.0,0.0,0.0,0.0,0.0,0.0,146.4357452392578,10.703460693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534423828125,0.0756378173828125,0.753753662109375,0.0171661376953125,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (721).JPG,134.8561248779297,28.593612670898438,0.00018310546875,0.000640869140625,0.003326416015625,0.0086822509765625,0.016448974609375,0.037841796875,0.112060546875,0.2404937744140625,0.218536376953125,0.1710968017578125,0.0955352783203125,0.073089599609375,0.0179443359375,0.0036163330078125,0.0005035400390625,0.0,121.95356750488281,8.469412803649902,0.0,0.0,0.0,0.0,0.0,0.0,0.0901947021484375,0.640716552734375,0.26287841796875,0.0062103271484375,0.0,0.0,0.0,0.0,0.0,0.0,143.75733947753906,7.131323337554932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410919189453125,0.3736572265625,0.583404541015625,0.0018463134765625,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (722).JPG,133.9992218017578,43.690582275390625,3.0517578125e-05,0.0001220703125,0.01513671875,0.069122314453125,0.097076416015625,0.0250091552734375,0.0243377685546875,0.1198272705078125,0.235382080078125,0.16546630859375,0.094085693359375,0.0669708251953125,0.0441436767578125,0.0214080810546875,0.015106201171875,0.00677490234375,123.56767272949219,6.614588260650635,0.0,0.0,0.0,0.0,0.0,0.0,0.014739990234375,0.662078857421875,0.322113037109375,0.001068115234375,0.0,0.0,0.0,0.0,0.0,0.0,139.1843719482422,7.537278175354004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674896240234375,0.6343841552734375,0.296905517578125,0.001220703125,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (723).jpg,108.68551635742188,25.289005279541016,0.0001678466796875,0.002532958984375,0.009918212890625,0.0138397216796875,0.066375732421875,0.2187042236328125,0.262237548828125,0.2143096923828125,0.125152587890625,0.0501556396484375,0.026123046875,0.009979248046875,0.0005035400390625,0.0,0.0,0.0,119.96392822265625,8.568412780761719,0.0,0.0,0.0,0.0,0.0,0.0,0.124725341796875,0.6337890625,0.2413330078125,0.000152587890625,0.0,0.0,0.0,0.0,0.0,0.0,149.16757202148438,11.658907890319824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302490234375,0.0424957275390625,0.690216064453125,0.1370391845703125,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (724).JPG,132.25709533691406,34.034481048583984,0.0,0.000274658203125,0.0053863525390625,0.034423828125,0.063507080078125,0.0733489990234375,0.076263427734375,0.0978851318359375,0.1727294921875,0.2998809814453125,0.1349639892578125,0.022674560546875,0.0101165771484375,0.0060272216796875,0.0025177001953125,0.0,124.23143005371094,8.545388221740723,0.0,0.0,0.0,0.0,0.0,0.0,0.040557861328125,0.410736083984375,0.5487060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.3180694580078,9.74576473236084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794769287109375,0.3040008544921875,0.2164306640625,9.1552734375e-05,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (725).JPG,128.34556579589844,27.156429290771484,0.0,1.52587890625e-05,6.103515625e-05,0.0007476806640625,0.0125885009765625,0.0662689208984375,0.257843017578125,0.1767730712890625,0.1900634765625,0.1650543212890625,0.0744476318359375,0.0375518798828125,0.01513671875,0.0032501220703125,0.0001983642578125,0.0,119.60052490234375,10.818285942077637,0.0,0.0,0.0,0.0,0.0,0.0,0.3308258056640625,0.2904510498046875,0.37872314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.1668243408203,17.645587921142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869110107421875,0.0693359375,0.2587890625,0.384368896484375,0.0005950927734375,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (726).JPG,126.89999389648438,23.456214904785156,0.0,0.0001983642578125,0.0013275146484375,0.006927490234375,0.028656005859375,0.07342529296875,0.1243743896484375,0.2382354736328125,0.255401611328125,0.2324371337890625,0.03662109375,0.0020599365234375,0.00030517578125,3.0517578125e-05,0.0,0.0,130.33807373046875,6.737908363342285,0.0,0.0,0.0,0.0,0.0,0.0,0.0191497802734375,0.152740478515625,0.8281097412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9552001953125,8.257164001464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7081298828125,0.169647216796875,0.122222900390625,0.0,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (727).JPG,118.80056762695312,45.0357780456543,0.0014190673828125,0.0110015869140625,0.0720977783203125,0.0623016357421875,0.0735321044921875,0.093597412109375,0.1020050048828125,0.1201629638671875,0.1177825927734375,0.1448974609375,0.1077117919921875,0.058502197265625,0.0277099609375,0.0056610107421875,0.001220703125,0.000396728515625,124.57858276367188,8.235554695129395,0.0,0.0,0.0,0.0,0.0,0.0,0.052734375,0.5158233642578125,0.4293670654296875,0.0020751953125,0.0,0.0,0.0,0.0,0.0,0.0,141.78578186035156,11.121221542358398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229522705078125,0.18988037109375,0.5735626220703125,0.0070343017578125,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (728).JPG,126.50346374511719,26.90947723388672,0.0,0.0,4.57763671875e-05,0.0002899169921875,0.0153350830078125,0.1099090576171875,0.201385498046875,0.1971893310546875,0.2301788330078125,0.1216888427734375,0.079498291015625,0.0276947021484375,0.013916015625,0.0028076171875,4.57763671875e-05,1.52587890625e-05,113.91450500488281,7.481512069702148,0.0,0.0,0.0,0.0,0.0,0.0,0.556671142578125,0.32403564453125,0.119293212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.38333129882812,8.404871940612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05523681640625,0.072113037109375,0.8044586181640625,0.0681915283203125,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (729).JPG,125.45951843261719,38.4998779296875,0.0,6.103515625e-05,0.0025787353515625,0.026885986328125,0.069244384765625,0.1466827392578125,0.1869964599609375,0.14544677734375,0.0996246337890625,0.0870513916015625,0.1005096435546875,0.084228515625,0.0394744873046875,0.0095367431640625,0.001678466796875,0.0,126.74095153808594,6.408251762390137,0.0,0.0,0.0,0.0,0.0,0.0,0.016357421875,0.4291229248046875,0.5544281005859375,9.1552734375e-05,0.0,0.0,0.0,0.0,0.0,0.0,137.2778778076172,13.377131462097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0001983642578125,0.2508544921875,0.372344970703125,0.354583740234375,0.0220184326171875,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (73).jpg,132.02125549316406,69.3648681640625,0.0580185167491436,0.09531203657388687,0.04730833321809769,0.03089444525539875,0.031219445168972015,0.031150925904512405,0.038789816200733185,0.05271018669009209,0.0786685198545456,0.11318611353635788,0.1180657371878624,0.10608425736427307,0.07851389050483704,0.05033981427550316,0.03268240764737129,0.03705555573105812,117.83975982666016,9.417900085449219,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.29354721307754517,0.4689425826072693,0.23498795926570892,0.0015222221845760942,0.0,0.0,0.0,0.0,0.0,0.0,146.7918701171875,11.949738502502441,0.0,0.0,0.0,0.0,0.0,1.8518518345445045e-06,0.0005074074142612517,0.006428703665733337,0.426580548286438,0.40286388993263245,0.15369629859924316,0.009533333592116833,0.00038796296576038003,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (730).JPG,127.91152954101562,26.727127075195312,0.0,3.0517578125e-05,0.0003814697265625,0.0018310546875,0.010498046875,0.075408935546875,0.1899871826171875,0.2705535888671875,0.221099853515625,0.0963897705078125,0.0633544921875,0.0489959716796875,0.0195159912109375,0.001922607421875,3.0517578125e-05,0.0,116.70793151855469,9.40285587310791,0.0,0.0,0.0,0.0,0.0,0.0,0.394989013671875,0.37982177734375,0.22515869140625,3.0517578125e-05,0.0,0.0,0.0,0.0,0.0,0.0,146.2314910888672,11.913195610046387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475982666015625,0.099151611328125,0.7121734619140625,0.04107666015625,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (731).JPG,119.02017211914062,28.908105850219727,4.57763671875e-05,0.0003662109375,0.0017852783203125,0.0128631591796875,0.0423431396484375,0.1207275390625,0.2576141357421875,0.243743896484375,0.1542816162109375,0.0811004638671875,0.03607177734375,0.0218353271484375,0.0175933837890625,0.008087158203125,0.00146484375,7.62939453125e-05,116.24324035644531,5.650324821472168,0.0,0.0,0.0,0.0,0.0,0.0,0.090118408203125,0.825164794921875,0.084716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.53395080566406,3.8314168453216553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113677978515625,0.7929840087890625,0.195648193359375,0.0,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (732).JPG,132.78941345214844,34.24183654785156,0.0,3.0517578125e-05,0.000335693359375,0.002166748046875,0.0203094482421875,0.121551513671875,0.200042724609375,0.1562347412109375,0.1027374267578125,0.1403350830078125,0.1128387451171875,0.104644775390625,0.031829833984375,0.00665283203125,0.0002288818359375,6.103515625e-05,117.18315124511719,13.621941566467285,0.0,0.0,0.0,0.0,0.0,0.0009918212890625,0.474395751953125,0.1624908447265625,0.362091064453125,3.0517578125e-05,0.0,0.0,0.0,0.0,0.0,0.0,147.6979522705078,15.615092277526855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251220703125,0.095001220703125,0.363372802734375,0.2900848388671875,0.0003204345703125,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (733).JPG,131.29750061035156,21.930768966674805,1.52587890625e-05,0.0001068115234375,0.0006866455078125,0.0033721923828125,0.0168609619140625,0.0465850830078125,0.1045684814453125,0.2154693603515625,0.312469482421875,0.23248291015625,0.05517578125,0.01092529296875,0.0011749267578125,9.1552734375e-05,1.52587890625e-05,0.0,126.95994567871094,8.955401420593262,0.0,0.0,0.0,0.0,0.0,0.0,0.0932159423828125,0.265869140625,0.64056396484375,0.0003509521484375,0.0,0.0,0.0,0.0,0.0,0.0,141.56919860839844,13.676375389099121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362884521484375,0.0947113037109375,0.5137786865234375,0.0552215576171875,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (734).JPG,134.12794494628906,29.117551803588867,0.0,6.103515625e-05,0.0006561279296875,0.0072479248046875,0.0318603515625,0.0766143798828125,0.1158905029296875,0.153564453125,0.177215576171875,0.2299346923828125,0.16412353515625,0.0310821533203125,0.0090179443359375,0.00238037109375,0.000335693359375,1.52587890625e-05,127.73831176757812,8.800969123840332,0.0,0.0,0.0,0.0,0.0,0.0,0.0358428955078125,0.3005218505859375,0.66363525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.67852783203125,11.382471084594727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521148681640625,0.1656951904296875,0.3104705810546875,0.002685546875,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (735).jpg,108.59625244140625,27.050243377685547,4.57763671875e-05,0.0001220703125,0.00079345703125,0.0093994140625,0.1030731201171875,0.2532196044921875,0.2523345947265625,0.152862548828125,0.096466064453125,0.073638916015625,0.0445709228515625,0.0128936767578125,0.0005645751953125,1.52587890625e-05,0.0,0.0,114.80267333984375,6.271493911743164,0.0,0.0,0.0,0.0,0.0,0.0,0.3330230712890625,0.573699951171875,0.0932769775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.16099548339844,4.929551601409912,0.0,0.0,0.0,0.0,0.0,0.0,1.52587890625e-05,0.0031280517578125,0.371246337890625,0.619384765625,0.0062255859375,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (736).JPG,128.8629913330078,26.515243530273438,0.0,0.0001068115234375,0.000762939453125,0.00323486328125,0.02508544921875,0.08349609375,0.151458740234375,0.2185821533203125,0.184906005859375,0.2376251220703125,0.0567474365234375,0.02716064453125,0.0099945068359375,0.0007781982421875,6.103515625e-05,0.0,120.00379943847656,8.44984245300293,0.0,0.0,0.0,0.0,0.0,0.0,0.0941619873046875,0.64410400390625,0.2617034912109375,3.0517578125e-05,0.0,0.0,0.0,0.0,0.0,0.0,139.56015014648438,9.78482723236084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203582763671875,0.3879241943359375,0.406890869140625,0.0016021728515625,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (737).JPG,121.54045104980469,25.15225601196289,0.0,1.52587890625e-05,0.0004730224609375,0.0021209716796875,0.007659912109375,0.100738525390625,0.2898406982421875,0.275054931640625,0.144561767578125,0.0906829833984375,0.0482330322265625,0.02703857421875,0.01080322265625,0.00244140625,0.0003204345703125,1.52587890625e-05,117.46757507324219,6.800907135009766,0.0,0.0,0.0,0.0,0.0,0.0,0.1083221435546875,0.7435302734375,0.1481475830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.52999877929688,5.702719688415527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04754638671875,0.5826416015625,0.36981201171875,0.0,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (738).JPG,135.45140075683594,27.909584045410156,1.52587890625e-05,9.1552734375e-05,0.000244140625,0.0015869140625,0.012451171875,0.0556182861328125,0.14910888671875,0.1994781494140625,0.17559814453125,0.174072265625,0.15985107421875,0.0601806640625,0.008392333984375,0.002838134765625,0.0004425048828125,3.0517578125e-05,120.36984252929688,11.055333137512207,0.0,0.0,0.0,0.0,0.0,0.0,0.288543701171875,0.3533782958984375,0.3580780029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.5292510986328,16.87337875366211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260650634765625,0.0649871826171875,0.37530517578125,0.2314910888671875,0.0021514892578125,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (739).JPG,131.22146606445312,31.22174644470215,0.0,1.52587890625e-05,0.0004119873046875,0.0018768310546875,0.008636474609375,0.093994140625,0.17535400390625,0.228363037109375,0.1915283203125,0.1395263671875,0.0811309814453125,0.0350341796875,0.01666259765625,0.010833740234375,0.009796142578125,0.0068359375,123.38380432128906,9.046671867370605,0.0,0.0,0.0,0.0,0.0,0.0,0.140411376953125,0.388397216796875,0.471038818359375,0.000152587890625,0.0,0.0,0.0,0.0,0.0,0.0,150.44607543945312,10.94582748413086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081298828125,0.1065216064453125,0.61334228515625,0.1986236572265625,0.000213623046875,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (74).jpg,122.27483367919922,44.461971282958984,0.00039351850864477456,0.0096009261906147,0.03539722040295601,0.05595092475414276,0.07890555262565613,0.11349815130233765,0.11332037299871445,0.1283305585384369,0.15126574039459229,0.11077314615249634,0.08200092613697052,0.05738518387079239,0.031918518245220184,0.01818518526852131,0.009131481871008873,0.0039425925351679325,118.71492004394531,9.557550430297852,0.0,0.0,0.0,0.0,0.0,0.0005120370187796652,0.31371667981147766,0.49730184674263,0.18846943974494934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.20394897460938,6.321218967437744,0.0,0.0,0.0,0.0,0.0,0.0,0.00023518518719356507,0.368233323097229,0.5914333462715149,0.03957962989807129,0.0005120370187796652,6.48148170512286e-06,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (740).JPG,130.0525665283203,30.00352668762207,0.0,7.62939453125e-05,0.0005340576171875,0.012786865234375,0.037841796875,0.07794189453125,0.1232757568359375,0.2128448486328125,0.2305145263671875,0.1127471923828125,0.1358642578125,0.035400390625,0.014434814453125,0.0054168701171875,0.0003204345703125,0.0,125.20881652832031,8.602810859680176,0.0,0.0,0.0,0.0,0.0,0.0,0.0823211669921875,0.3619384765625,0.555694580078125,4.57763671875e-05,0.0,0.0,0.0,0.0,0.0,0.0,135.883056640625,12.158164024353027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452117919921875,0.17254638671875,0.3739776611328125,0.0013580322265625,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (741).JPG,111.34315490722656,40.197940826416016,0.000152587890625,0.0029296875,0.0152130126953125,0.0638275146484375,0.1379852294921875,0.205657958984375,0.160797119140625,0.10321044921875,0.0914306640625,0.05511474609375,0.07452392578125,0.0617523193359375,0.012847900390625,0.0084991455078125,0.00506591796875,0.0009918212890625,122.18414306640625,11.932092666625977,0.0,0.0,0.0,0.0,0.0,0.0,0.2662200927734375,0.323211669921875,0.4025115966796875,0.008056640625,0.0,0.0,0.0,0.0,0.0,0.0,147.41868591308594,14.573057174682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218536376953125,0.0554962158203125,0.50762939453125,0.2183380126953125,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (742).JPG,119.72602844238281,25.706602096557617,0.0001068115234375,0.0006561279296875,0.00341796875,0.0120697021484375,0.045501708984375,0.1248626708984375,0.1922760009765625,0.2021942138671875,0.1984405517578125,0.1893463134765625,0.02215576171875,0.00775146484375,0.001129150390625,9.1552734375e-05,0.0,0.0,126.64962768554688,9.662270545959473,0.0,0.0,0.0,0.0,0.0,0.0,0.0854339599609375,0.33905029296875,0.573760986328125,0.0017547607421875,0.0,0.0,0.0,0.0,0.0,0.0,135.8624725341797,13.756523132324219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401214599609375,0.1586456298828125,0.438690185546875,0.0014495849609375,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (743).jpg,122.88743591308594,44.63814163208008,4.57763671875e-05,0.0019073486328125,0.0472564697265625,0.08184814453125,0.0691986083984375,0.1000823974609375,0.11572265625,0.1038970947265625,0.0955963134765625,0.109893798828125,0.1359405517578125,0.1111907958984375,0.026580810546875,0.0008087158203125,3.0517578125e-05,0.0,125.81625366210938,6.833034515380859,0.0,0.0,0.0,0.0,0.0,0.0,0.0223846435546875,0.37725830078125,0.6003570556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.7003936767578,9.345338821411133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198272705078125,0.461334228515625,0.34039306640625,0.0,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (744).JPG,134.24371337890625,32.570499420166016,0.0,1.52587890625e-05,0.0,0.0001068115234375,0.0081024169921875,0.087432861328125,0.1990509033203125,0.21929931640625,0.14154052734375,0.0685272216796875,0.068389892578125,0.1948089599609375,0.010589599609375,0.0018768310546875,0.0002593994140625,0.0,115.56871032714844,11.144500732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.5640106201171875,0.1757659912109375,0.260223388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.44932556152344,15.50566577911377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2035980224609375,0.0179443359375,0.5275726318359375,0.2415771484375,0.009307861328125,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (745).JPG,128.44845581054688,27.427827835083008,0.0,0.0,9.1552734375e-05,0.0044708251953125,0.0264739990234375,0.090972900390625,0.1895599365234375,0.1837921142578125,0.1591339111328125,0.1725616455078125,0.161102294921875,0.0102386474609375,0.0014801025390625,0.0001220703125,0.0,0.0,124.24078369140625,9.627771377563477,0.0,0.0,0.0,0.0,0.0,0.0,0.12493896484375,0.3388824462890625,0.5361785888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.98764038085938,13.316641807556152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435821533203125,0.07769775390625,0.4542694091796875,0.0322113037109375,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (746).JPG,136.32205200195312,37.43251419067383,0.0021820068359375,0.025543212890625,0.02618408203125,0.0161895751953125,0.014923095703125,0.0251312255859375,0.0637054443359375,0.1336822509765625,0.182281494140625,0.26239013671875,0.158966064453125,0.06036376953125,0.02117919921875,0.005950927734375,0.0010833740234375,0.000244140625,124.76876831054688,8.709405899047852,0.0,0.0,0.0,0.0,0.0,0.0,0.0791778564453125,0.384124755859375,0.53668212890625,1.52587890625e-05,0.0,0.0,0.0,0.0,0.0,0.0,136.36953735351562,10.318205833435059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3926544189453125,0.2592926025390625,0.34490966796875,0.003143310546875,0.0,0.0,0.0,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (747).JPG,145.6956329345703,28.456663131713867,1.52587890625e-05,4.57763671875e-05,0.0004119873046875,0.00360107421875,0.0136871337890625,0.0394287109375,0.077545166015625,0.114990234375,0.163116455078125,0.2397003173828125,0.2100372314453125,0.11224365234375,0.0210113525390625,0.00341796875,0.000732421875,1.52587890625e-05,127.80882263183594,8.428738594055176,0.0,0.0,0.0,0.0,0.0,0.0,0.042327880859375,0.26922607421875,0.688446044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.08984375,11.194499015808105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5420074462890625,0.1658782958984375,0.2857208251953125,0.0063934326171875,0.0,0.0,0.0,0.0,0.0
